date,mainCategoryName,subcategoryName,timeSpent,currentLoggedInUser
1/12/2025,Sleep,Sleep,418,hhANBj74wiclvfuDLGfuDlFZgJ62
1/12/2025,Skills,Spanish Comms,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/12/2025,Education,Studied/Revised,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/13/2025,Self Development,Bible Study,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/13/2025,Skills,Data Science,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/13/2025,Skills,English Comms,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/13/2025,Education,Lec/Exams/Assign,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/13/2025,Skills,Programming,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/13/2025,Self Development,Reading,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/13/2025,Entertainment,SM/Anime/MM,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/13/2025,Sleep,Sleep,101,hhANBj74wiclvfuDLGfuDlFZgJ62
1/13/2025,Skills,Spanish Comms,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/13/2025,Education,Studied/Revised,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/14/2025,Self Development,Bible Study,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/14/2025,Skills,Data Science,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/14/2025,Skills,English Comms,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/14/2025,Education,Lec/Exams/Assign,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/14/2025,Skills,Programming,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/14/2025,Self Development,Reading,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/14/2025,Entertainment,SM/Anime/MM,625,hhANBj74wiclvfuDLGfuDlFZgJ62
1/14/2025,Sleep,Sleep,565,hhANBj74wiclvfuDLGfuDlFZgJ62
1/14/2025,Skills,Spanish Comms,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/14/2025,Education,Studied/Revised,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/15/2025,Self Development,Bible Study,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/15/2025,Skills,Data Science,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/15/2025,Skills,English Comms,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/15/2025,Education,Lec/Exams/Assign,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/15/2025,Skills,Programming,166.8833333,hhANBj74wiclvfuDLGfuDlFZgJ62
1/15/2025,Self Development,Reading,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/15/2025,Entertainment,SM/Anime/MM,154,hhANBj74wiclvfuDLGfuDlFZgJ62
1/15/2025,Sleep,Sleep,540.3666667,hhANBj74wiclvfuDLGfuDlFZgJ62
1/15/2025,Skills,Spanish Comms,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/15/2025,Education,Studied/Revised,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/16/2025,Self Development,Bible Study,48,hhANBj74wiclvfuDLGfuDlFZgJ62
1/16/2025,Skills,Data Science,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/16/2025,Skills,English Comms,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/16/2025,Education,Lec/Exams/Assign,402.1333333,hhANBj74wiclvfuDLGfuDlFZgJ62
1/16/2025,Skills,Programming,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/16/2025,Self Development,Reading,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/16/2025,Entertainment,SM/Anime/MM,61,hhANBj74wiclvfuDLGfuDlFZgJ62
1/16/2025,Sleep,Sleep,377.5666667,hhANBj74wiclvfuDLGfuDlFZgJ62
1/16/2025,Skills,Spanish Comms,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/16/2025,Education,Studied/Revised,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/17/2025,Self Development,Bible Study,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/17/2025,Skills,Data Science,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/17/2025,Skills,English Comms,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/17/2025,Education,Lec/Exams/Assign,137.1333333,hhANBj74wiclvfuDLGfuDlFZgJ62
1/17/2025,Skills,Programming,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/17/2025,Self Development,Reading,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/17/2025,Entertainment,SM/Anime/MM,48,hhANBj74wiclvfuDLGfuDlFZgJ62
1/17/2025,Sleep,Sleep,433,hhANBj74wiclvfuDLGfuDlFZgJ62
1/17/2025,Skills,Spanish Comms,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/17/2025,Education,Studied/Revised,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/18/2025,Self Development,Bible Study,22,hhANBj74wiclvfuDLGfuDlFZgJ62
1/18/2025,Skills,Data Science,122.1666667,hhANBj74wiclvfuDLGfuDlFZgJ62
1/18/2025,Skills,English Comms,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/18/2025,Education,Lec/Exams/Assign,70.28333333,hhANBj74wiclvfuDLGfuDlFZgJ62
1/18/2025,Skills,Programming,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/18/2025,Self Development,Reading,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/18/2025,Entertainment,SM/Anime/MM,165,hhANBj74wiclvfuDLGfuDlFZgJ62
1/18/2025,Sleep,Sleep,469.1166667,hhANBj74wiclvfuDLGfuDlFZgJ62
1/18/2025,Skills,Spanish Comms,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/18/2025,Education,Studied/Revised,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/19/2025,Self Development,Bible Study,7,hhANBj74wiclvfuDLGfuDlFZgJ62
1/19/2025,Skills,Data Science,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/19/2025,Skills,English Comms,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/19/2025,Education,Lec/Exams/Assign,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/19/2025,Skills,Programming,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/19/2025,Self Development,Reading,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/19/2025,Entertainment,SM/Anime/MM,156,hhANBj74wiclvfuDLGfuDlFZgJ62
1/19/2025,Sleep,Sleep,257,hhANBj74wiclvfuDLGfuDlFZgJ62
1/19/2025,Skills,Spanish Comms,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/19/2025,Education,Studied/Revised,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/20/2025,Self Development,Bible Study,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/20/2025,Skills,Data Science,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/20/2025,Skills,English Comms,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/20/2025,Education,Lec/Exams/Assign,354.95,hhANBj74wiclvfuDLGfuDlFZgJ62
1/20/2025,Skills,Programming,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/20/2025,Self Development,Reading,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/20/2025,Entertainment,SM/Anime/MM,204,hhANBj74wiclvfuDLGfuDlFZgJ62
1/20/2025,Sleep,Sleep,366.4166667,hhANBj74wiclvfuDLGfuDlFZgJ62
1/20/2025,Skills,Spanish Comms,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/20/2025,Education,Studied/Revised,86.3,hhANBj74wiclvfuDLGfuDlFZgJ62
1/21/2025,Self Development,Bible Study,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/21/2025,Skills,Data Science,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/21/2025,Skills,English Comms,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/21/2025,Education,Lec/Exams/Assign,190.8833333,hhANBj74wiclvfuDLGfuDlFZgJ62
1/21/2025,Skills,Programming,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/21/2025,Self Development,Reading,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/21/2025,Entertainment,SM/Anime/MM,70,hhANBj74wiclvfuDLGfuDlFZgJ62
1/21/2025,Sleep,Sleep,299.8833333,hhANBj74wiclvfuDLGfuDlFZgJ62
1/21/2025,Skills,Spanish Comms,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/21/2025,Education,Studied/Revised,245.1333333,hhANBj74wiclvfuDLGfuDlFZgJ62
1/22/2025,Self Development,Bible Study,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/22/2025,Skills,Data Science,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/22/2025,Skills,English Comms,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/22/2025,Education,Lec/Exams/Assign,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/22/2025,Skills,Programming,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/22/2025,Self Development,Reading,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/22/2025,Entertainment,SM/Anime/MM,100,hhANBj74wiclvfuDLGfuDlFZgJ62
1/22/2025,Sleep,Sleep,313,hhANBj74wiclvfuDLGfuDlFZgJ62
1/22/2025,Skills,Spanish Comms,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/22/2025,Education,Studied/Revised,58.95,hhANBj74wiclvfuDLGfuDlFZgJ62
1/23/2025,Self Development,Bible Study,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/23/2025,Skills,Data Science,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/23/2025,Skills,English Comms,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/23/2025,Education,Lec/Exams/Assign,190.3,hhANBj74wiclvfuDLGfuDlFZgJ62
1/23/2025,Skills,Programming,31.4,hhANBj74wiclvfuDLGfuDlFZgJ62
1/23/2025,Self Development,Reading,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/23/2025,Entertainment,SM/Anime/MM,109,hhANBj74wiclvfuDLGfuDlFZgJ62
1/23/2025,Sleep,Sleep,265,hhANBj74wiclvfuDLGfuDlFZgJ62
1/23/2025,Skills,Spanish Comms,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/23/2025,Education,Studied/Revised,96.25333333,hhANBj74wiclvfuDLGfuDlFZgJ62
1/24/2025,Self Development,Bible Study,63,hhANBj74wiclvfuDLGfuDlFZgJ62
1/24/2025,Skills,Data Science,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/24/2025,Skills,English Comms,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/24/2025,Education,Lec/Exams/Assign,137.6666667,hhANBj74wiclvfuDLGfuDlFZgJ62
1/24/2025,Skills,Programming,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/24/2025,Self Development,Reading,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/24/2025,Entertainment,SM/Anime/MM,326,hhANBj74wiclvfuDLGfuDlFZgJ62
1/24/2025,Sleep,Sleep,538.2333333,hhANBj74wiclvfuDLGfuDlFZgJ62
1/24/2025,Skills,Spanish Comms,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/24/2025,Education,Studied/Revised,52.35,hhANBj74wiclvfuDLGfuDlFZgJ62
1/25/2025,Self Development,Bible Study,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/25/2025,Skills,Data Science,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/25/2025,Skills,English Comms,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/25/2025,Education,Lec/Exams/Assign,276.15,hhANBj74wiclvfuDLGfuDlFZgJ62
1/25/2025,Skills,Programming,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/25/2025,Self Development,Reading,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/25/2025,Entertainment,SM/Anime/MM,115,hhANBj74wiclvfuDLGfuDlFZgJ62
1/25/2025,Sleep,Sleep,402.55,hhANBj74wiclvfuDLGfuDlFZgJ62
1/25/2025,Skills,Spanish Comms,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/25/2025,Education,Studied/Revised,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/26/2025,Self Development,Bible Study,27,hhANBj74wiclvfuDLGfuDlFZgJ62
1/26/2025,Skills,Data Science,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/26/2025,Skills,English Comms,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/26/2025,Education,Lec/Exams/Assign,73.6,hhANBj74wiclvfuDLGfuDlFZgJ62
1/26/2025,Skills,Programming,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/26/2025,Self Development,Reading,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/26/2025,Entertainment,SM/Anime/MM,230,hhANBj74wiclvfuDLGfuDlFZgJ62
1/26/2025,Sleep,Sleep,478.6666667,hhANBj74wiclvfuDLGfuDlFZgJ62
1/26/2025,Skills,Spanish Comms,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/26/2025,Education,Studied/Revised,32.7,hhANBj74wiclvfuDLGfuDlFZgJ62
1/27/2025,Self Development,Bible Study,31,hhANBj74wiclvfuDLGfuDlFZgJ62
1/27/2025,Skills,Data Science,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/27/2025,Skills,English Comms,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/27/2025,Education,Lec/Exams/Assign,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/27/2025,Skills,Programming,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/27/2025,Self Development,Reading,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/27/2025,Entertainment,SM/Anime/MM,158,hhANBj74wiclvfuDLGfuDlFZgJ62
1/27/2025,Sleep,Sleep,213.4833333,hhANBj74wiclvfuDLGfuDlFZgJ62
1/27/2025,Skills,Spanish Comms,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/27/2025,Education,Studied/Revised,172,hhANBj74wiclvfuDLGfuDlFZgJ62
1/28/2025,Self Development,Bible Study,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/28/2025,Skills,Data Science,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/28/2025,Skills,English Comms,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/28/2025,Education,Lec/Exams/Assign,356.4166667,hhANBj74wiclvfuDLGfuDlFZgJ62
1/28/2025,Skills,Programming,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/28/2025,Self Development,Reading,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/28/2025,Entertainment,SM/Anime/MM,179,hhANBj74wiclvfuDLGfuDlFZgJ62
1/28/2025,Sleep,Sleep,397.35,hhANBj74wiclvfuDLGfuDlFZgJ62
1/28/2025,Skills,Spanish Comms,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/28/2025,Education,Studied/Revised,40.35,hhANBj74wiclvfuDLGfuDlFZgJ62
1/29/2025,Self Development,Bible Study,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/29/2025,Skills,Data Science,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/29/2025,Skills,English Comms,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/29/2025,Education,Lec/Exams/Assign,264.55,hhANBj74wiclvfuDLGfuDlFZgJ62
1/29/2025,Skills,Programming,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/29/2025,Self Development,Reading,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/29/2025,Entertainment,SM/Anime/MM,143,hhANBj74wiclvfuDLGfuDlFZgJ62
1/29/2025,Sleep,Sleep,422.7333333,hhANBj74wiclvfuDLGfuDlFZgJ62
1/29/2025,Skills,Spanish Comms,23,hhANBj74wiclvfuDLGfuDlFZgJ62
1/29/2025,Education,Studied/Revised,44.45,hhANBj74wiclvfuDLGfuDlFZgJ62
1/30/2025,Self Development,Bible Study,38,hhANBj74wiclvfuDLGfuDlFZgJ62
1/30/2025,Skills,Data Science,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/30/2025,Skills,English Comms,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/30/2025,Education,Lec/Exams/Assign,34.71666667,hhANBj74wiclvfuDLGfuDlFZgJ62
1/30/2025,Skills,Programming,63.63333333,hhANBj74wiclvfuDLGfuDlFZgJ62
1/30/2025,Self Development,Reading,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/30/2025,Entertainment,SM/Anime/MM,76,hhANBj74wiclvfuDLGfuDlFZgJ62
1/30/2025,Sleep,Sleep,276.2333333,hhANBj74wiclvfuDLGfuDlFZgJ62
1/30/2025,Skills,Spanish Comms,19,hhANBj74wiclvfuDLGfuDlFZgJ62
1/30/2025,Education,Studied/Revised,35,hhANBj74wiclvfuDLGfuDlFZgJ62
1/31/2025,Self Development,Bible Study,37,hhANBj74wiclvfuDLGfuDlFZgJ62
1/31/2025,Skills,Data Science,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/31/2025,Skills,English Comms,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/31/2025,Education,Lec/Exams/Assign,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/31/2025,Skills,Programming,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/31/2025,Self Development,Reading,0,hhANBj74wiclvfuDLGfuDlFZgJ62
1/31/2025,Entertainment,SM/Anime/MM,176,hhANBj74wiclvfuDLGfuDlFZgJ62
1/31/2025,Sleep,Sleep,369,hhANBj74wiclvfuDLGfuDlFZgJ62
1/31/2025,Skills,Spanish Comms,15,hhANBj74wiclvfuDLGfuDlFZgJ62
1/31/2025,Education,Studied/Revised,233.2,hhANBj74wiclvfuDLGfuDlFZgJ62
2/1/2025,Self Development,Bible Study,0,hhANBj74wiclvfuDLGfuDlFZgJ62
2/1/2025,Skills,Data Science,0,hhANBj74wiclvfuDLGfuDlFZgJ62
2/1/2025,Education,Lec/Exams/Assign,119.15,hhANBj74wiclvfuDLGfuDlFZgJ62
2/1/2025,Skills,Programming,0,hhANBj74wiclvfuDLGfuDlFZgJ62
2/1/2025,Entertainment,SM/Anime/MM,99,hhANBj74wiclvfuDLGfuDlFZgJ62
2/1/2025,Sleep,Sleep,352,hhANBj74wiclvfuDLGfuDlFZgJ62
2/1/2025,Skills,Spanish Comms,17,hhANBj74wiclvfuDLGfuDlFZgJ62
2/1/2025,Education,Studied/Revised,224.6166667,hhANBj74wiclvfuDLGfuDlFZgJ62
2/1/2025,Skills,UX/UI,0,hhANBj74wiclvfuDLGfuDlFZgJ62
2/2/2025,Self Development,Bible Study,44,hhANBj74wiclvfuDLGfuDlFZgJ62
2/2/2025,Skills,Data Science,0,hhANBj74wiclvfuDLGfuDlFZgJ62
2/2/2025,Education,Lec/Exams/Assign,0,hhANBj74wiclvfuDLGfuDlFZgJ62
2/2/2025,Skills,Programming,0,hhANBj74wiclvfuDLGfuDlFZgJ62
2/2/2025,Entertainment,SM/Anime/MM,541,hhANBj74wiclvfuDLGfuDlFZgJ62
2/2/2025,Sleep,Sleep,512.3166667,hhANBj74wiclvfuDLGfuDlFZgJ62
2/2/2025,Skills,Spanish Comms,43,hhANBj74wiclvfuDLGfuDlFZgJ62
2/2/2025,Education,Studied/Revised,0,hhANBj74wiclvfuDLGfuDlFZgJ62
2/2/2025,Skills,UX/UI,0,hhANBj74wiclvfuDLGfuDlFZgJ62
2/3/2025,Self Development,Bible Study,28,hhANBj74wiclvfuDLGfuDlFZgJ62
2/3/2025,Skills,Data Science,0,hhANBj74wiclvfuDLGfuDlFZgJ62
2/3/2025,Education,Lec/Exams/Assign,207.7666667,hhANBj74wiclvfuDLGfuDlFZgJ62
2/3/2025,Skills,Programming,53.225,hhANBj74wiclvfuDLGfuDlFZgJ62
2/3/2025,Entertainment,SM/Anime/MM,80,hhANBj74wiclvfuDLGfuDlFZgJ62
2/3/2025,Sleep,Sleep,337,hhANBj74wiclvfuDLGfuDlFZgJ62
2/3/2025,Skills,Spanish Comms,28,hhANBj74wiclvfuDLGfuDlFZgJ62
2/3/2025,Education,Studied/Revised,199.5833333,hhANBj74wiclvfuDLGfuDlFZgJ62
2/3/2025,Skills,UX/UI,76.46666667,hhANBj74wiclvfuDLGfuDlFZgJ62
2/4/2025,Self Development,Bible Study,15,hhANBj74wiclvfuDLGfuDlFZgJ62
2/4/2025,Skills,Data Science,0,hhANBj74wiclvfuDLGfuDlFZgJ62
2/4/2025,Education,Lec/Exams/Assign,64.15,hhANBj74wiclvfuDLGfuDlFZgJ62
2/4/2025,Skills,Programming,77.33333333,hhANBj74wiclvfuDLGfuDlFZgJ62
2/4/2025,Entertainment,SM/Anime/MM,45,hhANBj74wiclvfuDLGfuDlFZgJ62
2/4/2025,Sleep,Sleep,328.25,hhANBj74wiclvfuDLGfuDlFZgJ62
2/4/2025,Skills,Spanish Comms,23,hhANBj74wiclvfuDLGfuDlFZgJ62
2/4/2025,Education,Studied/Revised,174.2666667,hhANBj74wiclvfuDLGfuDlFZgJ62
2/4/2025,Skills,UX/UI,0,hhANBj74wiclvfuDLGfuDlFZgJ62
2/5/2025,Self Development,Bible Study,7,hhANBj74wiclvfuDLGfuDlFZgJ62
2/5/2025,Skills,Data Science,0,hhANBj74wiclvfuDLGfuDlFZgJ62
2/5/2025,Education,Lec/Exams/Assign,0,hhANBj74wiclvfuDLGfuDlFZgJ62
2/5/2025,Skills,Programming,0,hhANBj74wiclvfuDLGfuDlFZgJ62
2/5/2025,Entertainment,SM/Anime/MM,239,hhANBj74wiclvfuDLGfuDlFZgJ62
2/5/2025,Sleep,Sleep,345,hhANBj74wiclvfuDLGfuDlFZgJ62
2/5/2025,Skills,Spanish Comms,19,hhANBj74wiclvfuDLGfuDlFZgJ62
2/5/2025,Education,Studied/Revised,114.6533333,hhANBj74wiclvfuDLGfuDlFZgJ62
2/5/2025,Skills,UX/UI,0,hhANBj74wiclvfuDLGfuDlFZgJ62
2/6/2025,Self Development,Bible Study,33,hhANBj74wiclvfuDLGfuDlFZgJ62
2/6/2025,Skills,Data Science,0,hhANBj74wiclvfuDLGfuDlFZgJ62
2/6/2025,Education,Lec/Exams/Assign,0,hhANBj74wiclvfuDLGfuDlFZgJ62
2/6/2025,Skills,Programming,0,hhANBj74wiclvfuDLGfuDlFZgJ62
2/6/2025,Entertainment,SM/Anime/MM,559,hhANBj74wiclvfuDLGfuDlFZgJ62
2/6/2025,Sleep,Sleep,480,hhANBj74wiclvfuDLGfuDlFZgJ62
2/6/2025,Skills,Spanish Comms,33,hhANBj74wiclvfuDLGfuDlFZgJ62
2/6/2025,Education,Studied/Revised,0,hhANBj74wiclvfuDLGfuDlFZgJ62
2/6/2025,Skills,UX/UI,0,hhANBj74wiclvfuDLGfuDlFZgJ62
2/7/2025,Self Development,Bible Study,0,hhANBj74wiclvfuDLGfuDlFZgJ62
2/7/2025,Skills,Data Science,0,hhANBj74wiclvfuDLGfuDlFZgJ62
2/7/2025,Education,Lec/Exams/Assign,71.01666667,hhANBj74wiclvfuDLGfuDlFZgJ62
2/7/2025,Skills,Programming,0,hhANBj74wiclvfuDLGfuDlFZgJ62
2/7/2025,Entertainment,SM/Anime/MM,45,hhANBj74wiclvfuDLGfuDlFZgJ62
2/7/2025,Sleep,Sleep,321.95,hhANBj74wiclvfuDLGfuDlFZgJ62
2/7/2025,Skills,Spanish Comms,15,hhANBj74wiclvfuDLGfuDlFZgJ62
2/7/2025,Education,Studied/Revised,260.1833333,hhANBj74wiclvfuDLGfuDlFZgJ62
2/7/2025,Skills,UX/UI,0,hhANBj74wiclvfuDLGfuDlFZgJ62
2/8/2025,Self Development,Bible Study,0,hhANBj74wiclvfuDLGfuDlFZgJ62
2/8/2025,Skills,Data Science,0,hhANBj74wiclvfuDLGfuDlFZgJ62
2/8/2025,Education,Lec/Exams/Assign,0,hhANBj74wiclvfuDLGfuDlFZgJ62
2/8/2025,Skills,Programming,0,hhANBj74wiclvfuDLGfuDlFZgJ62
2/8/2025,Entertainment,SM/Anime/MM,139,hhANBj74wiclvfuDLGfuDlFZgJ62
2/8/2025,Sleep,Sleep,460,hhANBj74wiclvfuDLGfuDlFZgJ62
2/8/2025,Skills,Spanish Comms,26,hhANBj74wiclvfuDLGfuDlFZgJ62
2/8/2025,Education,Studied/Revised,46.88333333,hhANBj74wiclvfuDLGfuDlFZgJ62
2/8/2025,Skills,UX/UI,0,hhANBj74wiclvfuDLGfuDlFZgJ62
2/9/2025,Self Development,Bible Study,0,hhANBj74wiclvfuDLGfuDlFZgJ62
2/9/2025,Skills,Data Science,0,hhANBj74wiclvfuDLGfuDlFZgJ62
2/9/2025,Education,Lec/Exams/Assign,0,hhANBj74wiclvfuDLGfuDlFZgJ62
2/9/2025,Skills,Programming,0,hhANBj74wiclvfuDLGfuDlFZgJ62
2/9/2025,Entertainment,SM/Anime/MM,305.17,hhANBj74wiclvfuDLGfuDlFZgJ62
2/9/2025,Sleep,Sleep,399.75,hhANBj74wiclvfuDLGfuDlFZgJ62
2/9/2025,Skills,Spanish Comms,2,hhANBj74wiclvfuDLGfuDlFZgJ62
2/9/2025,Education,Studied/Revised,0,hhANBj74wiclvfuDLGfuDlFZgJ62
2/9/2025,Skills,UX/UI,0,hhANBj74wiclvfuDLGfuDlFZgJ62
2/10/2025,Self Development,Bible Study,22,hhANBj74wiclvfuDLGfuDlFZgJ62
2/10/2025,Skills,Data Science,0,hhANBj74wiclvfuDLGfuDlFZgJ62
2/10/2025,Education,Lec/Exams/Assign,205.0166667,hhANBj74wiclvfuDLGfuDlFZgJ62
2/10/2025,Skills,Programming,0,hhANBj74wiclvfuDLGfuDlFZgJ62
2/10/2025,Entertainment,SM/Anime/MM,41,hhANBj74wiclvfuDLGfuDlFZgJ62
2/10/2025,Sleep,Sleep,323.4,hhANBj74wiclvfuDLGfuDlFZgJ62
2/10/2025,Skills,Spanish Comms,23,hhANBj74wiclvfuDLGfuDlFZgJ62
2/10/2025,Education,Studied/Revised,253.5166667,hhANBj74wiclvfuDLGfuDlFZgJ62
2/10/2025,Skills,UX/UI,0,hhANBj74wiclvfuDLGfuDlFZgJ62
2/11/2025,Self Development,Bible Study,13,hhANBj74wiclvfuDLGfuDlFZgJ62
2/11/2025,Skills,Data Science,0,hhANBj74wiclvfuDLGfuDlFZgJ62
2/11/2025,Education,Lec/Exams/Assign,222.7333333,hhANBj74wiclvfuDLGfuDlFZgJ62
2/11/2025,Skills,Programming,0,hhANBj74wiclvfuDLGfuDlFZgJ62
2/11/2025,Entertainment,SM/Anime/MM,48,hhANBj74wiclvfuDLGfuDlFZgJ62
2/11/2025,Sleep,Sleep,337.2833333,hhANBj74wiclvfuDLGfuDlFZgJ62
2/11/2025,Skills,Spanish Comms,30,hhANBj74wiclvfuDLGfuDlFZgJ62
2/11/2025,Education,Studied/Revised,249.0166667,hhANBj74wiclvfuDLGfuDlFZgJ62
2/11/2025,Skills,UX/UI,0,hhANBj74wiclvfuDLGfuDlFZgJ62
2/12/2025,Self Development,Bible Study,20,hhANBj74wiclvfuDLGfuDlFZgJ62
2/12/2025,Skills,Data Science,0,hhANBj74wiclvfuDLGfuDlFZgJ62
2/12/2025,Education,Lec/Exams/Assign,158.8666667,hhANBj74wiclvfuDLGfuDlFZgJ62
2/12/2025,Skills,Programming,0,hhANBj74wiclvfuDLGfuDlFZgJ62
2/12/2025,Entertainment,SM/Anime/MM,106,hhANBj74wiclvfuDLGfuDlFZgJ62
2/12/2025,Sleep,Sleep,353.3166667,hhANBj74wiclvfuDLGfuDlFZgJ62
