date,mainCategoryName,subcategoryName,timeRecorded,timeSpent,currentLoggedInUser
2023-09-07,Self Development,Journaling,N/A,9.683333333333334,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-07,Skills,Programming,N/A,364.3833333333334,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-07,Self Development,Reading,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-07,Entertainment,SM/Anime/MM,N/A,145.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-07,Sleep,Sleep,N/A,465.4,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-07,Education,Studied/Revised,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-07,Skills,UX/UI,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-07,Entertainment,Video Games,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-08,Skills,English Comms,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-08,Self Development,Exercise,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-08,Skills,German,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-08,Self Development,Journaling,N/A,10.816666666666666,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-08,Skills,Programming,N/A,96.69999999999999,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-08,Self Development,Reading,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-08,Entertainment,SM/Anime/MM,N/A,211.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-08,Sleep,Sleep,N/A,440.76666666666665,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-08,Education,Studied/Revised,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-08,Skills,UX/UI,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-08,Entertainment,Video Games,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-09,Skills,English Comms,N/A,13.333333333333334,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-09,Self Development,Exercise,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-09,Skills,German,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-09,Self Development,Journaling,N/A,9.5,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-09,Skills,Programming,N/A,233.98333333333335,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-09,Self Development,Reading,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-09,Entertainment,SM/Anime/MM,N/A,102.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-09,Sleep,Sleep,N/A,527.8333333333334,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-09,Education,Studied/Revised,N/A,123.68333333333334,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-09,Skills,UX/UI,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-09,Entertainment,Video Games,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-10,Skills,English Comms,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-10,Self Development,Exercise,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-10,Skills,German,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-10,Self Development,Journaling,N/A,6.066666666666666,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-10,Skills,Programming,N/A,254.38333333333333,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-10,Self Development,Reading,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-10,Entertainment,SM/Anime/MM,N/A,200.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-10,Sleep,Sleep,N/A,486.6333333333333,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-10,Education,Studied/Revised,N/A,96.96666666666667,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-10,Skills,UX/UI,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-10,Entertainment,Video Games,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-11,Skills,English Comms,N/A,11.3,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-11,Self Development,Exercise,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-11,Skills,German,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-11,Self Development,Journaling,N/A,15.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-11,Skills,Programming,N/A,216.43333333333334,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-11,Self Development,Reading,N/A,25.366666666666667,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-11,Entertainment,SM/Anime/MM,N/A,357.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-11,Sleep,Sleep,N/A,469.48333333333335,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-11,Education,Studied/Revised,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-11,Skills,UX/UI,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-11,Entertainment,Video Games,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-12,Skills,English Comms,N/A,10.616666666666667,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-12,Self Development,Exercise,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-12,Skills,German,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-12,Self Development,Journaling,N/A,14.65,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-12,Skills,Programming,N/A,177.91666666666666,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-12,Self Development,Reading,N/A,32.85,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-12,Entertainment,SM/Anime/MM,N/A,187.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-12,Sleep,Sleep,N/A,484.28333333333336,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-12,Education,Studied/Revised,N/A,63.95,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-12,Skills,UX/UI,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-12,Entertainment,Video Games,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-13,Skills,English Comms,N/A,14.183333333333334,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-13,Self Development,Exercise,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-13,Skills,German,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-13,Self Development,Journaling,N/A,7.75,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-13,Skills,Programming,N/A,97.81666666666666,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-13,Self Development,Reading,N/A,20.216666666666665,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-13,Entertainment,SM/Anime/MM,N/A,415.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-13,Sleep,Sleep,N/A,487.56666666666666,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-13,Education,Studied/Revised,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-13,Skills,UX/UI,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-13,Entertainment,Video Games,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-14,Skills,English Comms,N/A,17.416666666666668,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-14,Self Development,Exercise,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-14,Skills,German,N/A,3.2,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-14,Self Development,Journaling,N/A,10.316666666666666,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-14,Skills,Programming,N/A,168.73333333333332,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-14,Self Development,Reading,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-14,Entertainment,SM/Anime/MM,N/A,376.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-14,Sleep,Sleep,N/A,524.4666666666667,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-14,Education,Studied/Revised,N/A,55.733333333333334,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-14,Skills,UX/UI,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-14,Entertainment,Video Games,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-15,Skills,English Comms,N/A,12.6,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-15,Self Development,Exercise,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-15,Skills,German,N/A,12.966666666666667,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-15,Self Development,Journaling,N/A,12.883333333333333,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-15,Skills,Programming,N/A,195.60000000000002,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-15,Self Development,Reading,N/A,22.666666666666668,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-15,Entertainment,SM/Anime/MM,N/A,403.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-15,Sleep,Sleep,N/A,496.8,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-15,Education,Studied/Revised,N/A,30.116666666666667,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-15,Skills,UX/UI,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-15,Entertainment,Video Games,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-16,Skills,English Comms,N/A,13.05,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-16,Self Development,Exercise,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-16,Skills,German,N/A,11.566666666666666,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-16,Self Development,Journaling,N/A,11.066666666666666,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-16,Skills,Programming,N/A,278.41666666666663,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-16,Self Development,Reading,N/A,23.133333333333333,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-16,Entertainment,SM/Anime/MM,N/A,69.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-16,Sleep,Sleep,N/A,518.5166666666667,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-16,Education,Studied/Revised,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-16,Skills,UX/UI,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-16,Entertainment,Video Games,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-17,Skills,English Comms,N/A,13.95,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-17,Self Development,Exercise,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-17,Skills,German,N/A,17.2,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-17,Self Development,Journaling,N/A,6.466666666666667,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-17,Skills,Programming,N/A,188.43333333333334,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-17,Self Development,Reading,N/A,25.35,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-17,Entertainment,SM/Anime/MM,N/A,214.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-17,Sleep,Sleep,N/A,513.4166666666666,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-17,Education,Studied/Revised,N/A,121.35,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-17,Skills,UX/UI,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-17,Entertainment,Video Games,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-18,Skills,English Comms,N/A,15.516666666666667,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-18,Self Development,Exercise,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-18,Skills,German,N/A,20.6,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-18,Self Development,Journaling,N/A,7.566666666666666,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-18,Skills,Programming,N/A,259.65,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-18,Self Development,Reading,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-18,Entertainment,SM/Anime/MM,N/A,220.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-18,Sleep,Sleep,N/A,452.51666666666665,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-18,Education,Studied/Revised,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-18,Skills,UX/UI,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-18,Entertainment,Video Games,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-19,Skills,English Comms,N/A,10.133333333333333,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-19,Self Development,Exercise,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-19,Skills,German,N/A,17.65,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-19,Self Development,Journaling,N/A,6.366666666666666,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-19,Skills,Programming,N/A,246.3,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-19,Self Development,Reading,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-19,Entertainment,SM/Anime/MM,N/A,323.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-19,Sleep,Sleep,N/A,528.9666666666667,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-19,Education,Studied/Revised,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-19,Skills,UX/UI,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-19,Entertainment,Video Games,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-20,Skills,English Comms,N/A,11.683333333333334,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-20,Self Development,Exercise,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-20,Skills,German,N/A,10.8,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-20,Self Development,Journaling,N/A,5.3,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-20,Skills,Programming,N/A,369.3666666666667,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-20,Self Development,Reading,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-20,Entertainment,SM/Anime/MM,N/A,322.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-20,Sleep,Sleep,N/A,450.96666666666664,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-20,Education,Studied/Revised,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-20,Skills,UX/UI,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-20,Entertainment,Video Games,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-21,Skills,English Comms,N/A,20.783333333333335,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-21,Self Development,Exercise,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-21,Skills,German,N/A,10.616666666666667,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-21,Self Development,Journaling,N/A,9.716666666666667,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-21,Skills,Programming,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-21,Self Development,Reading,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-21,Entertainment,SM/Anime/MM,N/A,518.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-21,Sleep,Sleep,N/A,390.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-21,Education,Studied/Revised,N/A,91.03333333333333,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-21,Skills,UX/UI,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-21,Entertainment,Video Games,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-22,Skills,English Comms,N/A,11.383333333333333,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-22,Self Development,Exercise,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-22,Skills,German,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-22,Self Development,Journaling,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-22,Skills,Programming,N/A,79.58333333333333,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-22,Self Development,Reading,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-22,Entertainment,SM/Anime/MM,N/A,271.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-22,Sleep,Sleep,N/A,477.4166666666667,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-22,Education,Studied/Revised,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-22,Skills,UX/UI,N/A,150.53333333333333,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-22,Entertainment,Video Games,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-23,Skills,English Comms,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-23,Self Development,Exercise,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-23,Skills,German,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-23,Self Development,Journaling,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-23,Skills,Programming,N/A,72.06666666666666,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-23,Self Development,Reading,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-23,Entertainment,SM/Anime/MM,N/A,91.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-23,Sleep,Sleep,N/A,579.1,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-23,Education,Studied/Revised,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-23,Skills,UX/UI,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-23,Entertainment,Video Games,N/A,408.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-24,Skills,English Comms,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-24,Self Development,Exercise,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-24,Skills,German,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-24,Self Development,Journaling,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-24,Skills,Programming,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-24,Self Development,Reading,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-24,Entertainment,SM/Anime/MM,N/A,280.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-24,Sleep,Sleep,N/A,300.4166666666667,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-24,Education,Studied/Revised,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-24,Skills,UX/UI,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-24,Entertainment,Video Games,N/A,628.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-25,Skills,English Comms,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-25,Self Development,Exercise,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-25,Skills,German,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-25,Self Development,Journaling,N/A,3.783333333333333,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-25,Skills,Programming,N/A,318.61666666666673,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-25,Self Development,Reading,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-25,Entertainment,SM/Anime/MM,N/A,149.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-25,Sleep,Sleep,N/A,477.03333333333336,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-25,Education,Studied/Revised,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-25,Skills,UX/UI,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-25,Entertainment,Video Games,N/A,45.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-26,Skills,English Comms,N/A,11.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-26,Self Development,Exercise,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-26,Skills,German,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-26,Self Development,Journaling,N/A,5.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-26,Skills,Programming,N/A,260.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-26,Self Development,Reading,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-26,Entertainment,SM/Anime/MM,N/A,67.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-26,Sleep,Sleep,N/A,660.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-26,Education,Studied/Revised,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-26,Skills,UX/UI,N/A,14.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-26,Entertainment,Video Games,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-27,Skills,English Comms,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-27,Self Development,Exercise,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-27,Skills,German,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-27,Self Development,Journaling,N/A,6.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-27,Skills,Programming,N/A,240.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-27,Self Development,Reading,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-27,Entertainment,SM/Anime/MM,N/A,219.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-27,Sleep,Sleep,N/A,479.5,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-27,Education,Studied/Revised,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-27,Skills,UX/UI,N/A,25.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-27,Entertainment,Video Games,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-28,Skills,English Comms,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-28,Self Development,Exercise,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-28,Skills,German,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-28,Self Development,Journaling,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-28,Skills,Programming,N/A,115.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-28,Self Development,Reading,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-28,Entertainment,SM/Anime/MM,N/A,267.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-28,Sleep,Sleep,N/A,353.15,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-28,Education,Studied/Revised,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-28,Skills,UX/UI,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-28,Entertainment,Video Games,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-29,Skills,English Comms,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-29,Self Development,Exercise,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-29,Skills,German,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-29,Self Development,Journaling,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-29,Skills,Programming,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-29,Self Development,Reading,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-29,Entertainment,SM/Anime/MM,N/A,166.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-29,Sleep,Sleep,N/A,600.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-29,Education,Studied/Revised,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-29,Skills,UX/UI,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-29,Entertainment,Video Games,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-30,Skills,English Comms,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-30,Self Development,Exercise,N/A,19.1,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-30,Skills,German,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-30,Self Development,Journaling,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-30,Skills,Programming,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-30,Self Development,Reading,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-30,Entertainment,SM/Anime/MM,N/A,322.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-30,Sleep,Sleep,N/A,479.46666666666664,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-30,Education,Studied/Revised,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-30,Skills,UX/UI,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-09-30,Entertainment,Video Games,N/A,254.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-10-01,Skills,English Comms,N/A,11.033333333333333,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-10-01,Self Development,Exercise,N/A,32.2,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-10-01,Self Development,Journaling,N/A,9.516666666666667,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-10-01,Education,Lec/Exams/Assign,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-10-01,Skills,Programming,N/A,176.75,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-10-01,Self Development,Reading,N/A,22.666666666666668,hhANBj74wiclvfuDLGfuDlFZgJ62
2023-10-01,Entertainment,SM/Anime/MM,N/A,123.0,hhANBj74wiclvfuDLGfuDlFZgJ62
